[2026-06-23T01:23:49.598Z] GET http://localhost:5173/src/style.css → 200 (9ms, 88330B)
[2026-06-23T01:23:49.598Z] GET http://localhost:5173/src/App.vue → 200 (17ms, 13761B)
[2026-06-23T01:23:49.598Z] GET http://localhost:5173/src/stores/auth.ts → 200 (17ms, 19890B)
[2026-06-23T01:23:49.598Z] GET http://localhost:5173/src/stores/permission.ts → 200 (18ms, 29005B)
[2026-06-23T01:23:49.598Z] GET http://localhost:5173/src/directives/permission-simple.ts → 200 (17ms, 6664B)
[2026-06-23T01:23:49.598Z] GET http://localhost:5173/node_modules/.vite/deps/element-plus.js?v=f8a47250 → 200 (51ms, 2118438B)
[2026-06-23T01:23:49.599Z] GET http://localhost:5173/node_modules/element-plus/dist/index.css → 200 (17ms, 332204B)
[2026-06-23T01:23:49.599Z] GET http://localhost:5173/node_modules/.vite/deps/element-plus_es_locale_lang_zh-cn.js?v=f8a47250 → 200 (8ms, 4669B)
[2026-06-23T01:23:49.606Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-UQWBJQZ5.js?v=f8a47250 → 200 (12ms, 370125B)
[2026-06-23T01:23:49.606Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-DC5AMYBS.js?v=f8a47250 → 200 (10ms, 1830B)
[2026-06-23T01:23:49.607Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-YFT6OQ5R.js?v=f8a47250 → 200 (?ms, 4624B)
[2026-06-23T01:23:49.607Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-HYZ2CRGS.js?v=f8a47250 → 200 (?ms, 467B)
[2026-06-23T01:23:49.612Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=f8a47250 → 200 (6ms, 95823B)
[2026-06-23T01:23:49.612Z] GET http://localhost:5173/src/views/ProcessConfig.vue → 200 (8ms, 18060B)
[2026-06-23T01:23:49.612Z] GET http://localhost:5173/src/views/TagMatching.vue → 200 (20ms, 88280B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/auth/Login.vue → 200 (19ms, 25504B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/auth/Register.vue → 200 (20ms, 20923B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/components/matching/MatchingResult.vue → 200 (20ms, 218056B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/matchPreference/MatchPreferenceConfig.vue → 200 (20ms, 53940B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/AdminDashboard.vue → 200 (20ms, 30018B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/MaterialRuleManagement.vue → 200 (20ms, 108775B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/HotStampingMaterialManagement.vue → 200 (21ms, 318871B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/ProductTypeManagement.vue → 200 (36ms, 86513B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/HotStampingTypeManagement.vue → 200 (36ms, 376077B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/PreProcessingInterfaceManagement.vue → 200 (47ms, 601074B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/ApplicableInterfaceManagement.vue → 200 (48ms, 540827B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/SmartCompatibilityManagement.vue → 200 (48ms, 244990B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/HotStampingPatternManagement.vue → 200 (47ms, 137487B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/HotStampingPatternAreaManagement.vue → 200 (49ms, 432579B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/PostProcessingManagement.vue → 200 (49ms, 46243B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/PostProcessingPrintManagement.vue → 304 (48ms, ?B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/PostProcessingPrintUvManagement.vue → 200 (51ms, 314206B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/PostProcessingLeduvglitterManagement.vue → 200 (52ms, 269892B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/CommonInterfaceMappingManagement.vue → 200 (51ms, 106649B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/WearResistantGoldPaperMappingManagement.vue → 200 (52ms, 229870B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/LaminatingManagement.vue → 200 (53ms, 550410B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/material/LaminationMaterialManagement.vue → 200 (52ms, 69246B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/UserManagement.vue → 200 (52ms, 56976B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/RoleManagement.vue → 200 (52ms, 78966B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/PermissionManagement.vue → 200 (53ms, 55552B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/DebugPermissions.vue → 200 (53ms, 24752B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/PermissionTest.vue → 200 (94ms, 25511B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/PermissionDebug.vue → 200 (113ms, 31228B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/ApiTest.vue → 200 (113ms, 29785B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/SimpleTest.vue → 200 (114ms, 25517B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/PunchingResourceGroupSelection.vue → 200 (141ms, 130687B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/MountingResourceGroupSelection.vue → 200 (157ms, ?B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/SilkScreenResourceGroupSelection.vue → 200 (141ms, 81055B)
[2026-06-23T01:23:49.613Z] GET http://localhost:5173/src/views/admin/WorkCenterResourceGroupManagement.vue → 200 (145ms, 185107B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/admin/ResourceGroupDetail.vue → 200 (140ms, 90371B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/message/MessageCenter.vue → 200 (143ms, 181198B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/ResourceGroupSelector.vue → 200 (148ms, 280497B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/agent/AgentProcess.vue → 200 (141ms, 41483B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/agent/AgentChat.vue → 200 (140ms, 4860B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/SmartVersion.vue → 200 (142ms, 35042B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/admin/material/NoticeDictionaryManagement.vue → 200 (142ms, 71247B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/admin/material/SeriesPriorityRuleManagement.vue → 200 (143ms, 10523B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/admin/material/MatrixExportImportManagement.vue → 200 (144ms, 73657B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/guide/HotStampingMaterialGuide.vue → 200 (142ms, 33710B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/admin/import/ProductImportManagement.vue → 200 (142ms, 57696B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/UvOilMatteMatching.vue → 200 (144ms, 74991B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/WaterVarnishMatteMatching.vue → 200 (143ms, 43787B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeGlowInkMatching.vue → 200 (143ms, 42885B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeWhiteUvMatching.vue → 200 (144ms, 53885B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeGlitteringStarMatching.vue → 200 (145ms, 54074B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeScreenUvMatching.vue → 200 (146ms, 53926B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeLedUvSprayMatching.vue → 200 (147ms, 53988B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeWaterBaseTransparentMatching.vue → 200 (147ms, 54250B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeCoarseUvMatching.vue → 200 (148ms, 53926B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeOrangePeelUvMatching.vue → 200 (146ms, 54010B)
[2026-06-23T01:23:49.614Z] GET http://localhost:5173/src/views/matching/SiliconeSandblastUvMatching.vue → 200 (147ms, 53989B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/SiliconeWrinkleUvMatching.vue → 200 (147ms, 53947B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/SiliconeWatercolorInkMatching.vue → 200 (148ms, 54063B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/SiliconeMicaPearlMatching.vue → 200 (148ms, 53943B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/LaminationMaterialMatching.vue → 200 (149ms, ?B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/LeoBookBoardMatching.vue → 200 (150ms, ?B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/LeoFlatMatching.vue → 200 (151ms, ?B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/LeoNonFlatMatching.vue → 200 (150ms, ?B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/LeoMatching.vue → 200 (152ms, ?B)
[2026-06-23T01:23:49.615Z] GET http://localhost:5173/src/views/matching/SiliconeMatching.vue → 200 (152ms, ?B)
[2026-06-23T01:23:49.618Z] GET http://localhost:5173/src/components/layout/ProcessNavigation.vue → 200 (148ms, ?B)
[2026-06-23T01:23:49.618Z] GET http://localhost:5173/src/stores/process.ts → 200 (147ms, ?B)
[2026-06-23T01:23:49.618Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 200 (147ms, ?B)
[2026-06-23T01:23:49.618Z] GET http://localhost:5173/src/api/modules/auth.ts → 200 (148ms, ?B)
[2026-06-23T01:23:49.618Z] GET http://localhost:5173/src/api/modules/role.ts → 200 (148ms, ?B)
[2026-06-23T01:23:49.618Z] GET http://localhost:5173/src/api/modules/permission.ts → 200 (150ms, ?B)
[2026-06-23T01:23:49.632Z] GET http://localhost:5173/src/components/layout/ProcessSidebar.vue → 200 (136ms, ?B)
[2026-06-23T01:23:49.632Z] GET http://localhost:5173/src/components/tech/TechManagementContent.vue → 200 (138ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/stores/hotStamping.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/stores/matchingStore.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/stores/firstMatchParamsStore.ts → 200 (136ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/node_modules/.vite/deps/axios.js?v=f8a47250 → 200 (?ms, 80379B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/utils/matchCalculator.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/api/modules/matchPreference.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/api/modules/announcement.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/api/modules/user.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/views/matchPreference/MatchPreferenceConfig.vue?vue&type=style&index=0&scoped=744a9df5&lang.css → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/views/admin/AdminDashboard.vue?vue&type=style&index=0&scoped=10229177&lang.css → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/components/admin/AdminBackToPanel.vue → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/api/modules/materialManagement.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/utils/permissionKeyAliases.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.633Z] GET http://localhost:5173/src/views/admin/MaterialRuleManagement.vue?vue&type=style&index=0&scoped=89e09020&lang.css → 200 (137ms, ?B)
[2026-06-23T01:23:49.634Z] GET http://localhost:5173/src/api/modules/product.ts → 200 (137ms, ?B)
[2026-06-23T01:23:49.654Z] GET http://localhost:5173/src/api/modules/productTypeOptions.ts → 200 (116ms, ?B)
[2026-06-23T01:23:49.654Z] GET http://localhost:5173/src/views/admin/material/ProductTypeManagement.vue?vue&type=style&index=0&scoped=fb345d88&lang.css → 200 (116ms, ?B)
[2026-06-23T01:23:49.659Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-TN6XA7V6.js?v=f8a47250 → 200 (1ms, 265641B)
[2026-06-23T01:23:49.660Z] GET http://localhost:5173/src/api/modules/hotStampingTypeOptions.ts → 200 (111ms, ?B)
[2026-06-23T01:23:49.660Z] GET http://localhost:5173/src/api/modules/compatibility.ts → 200 (111ms, ?B)
[2026-06-23T01:23:49.660Z] GET http://localhost:5173/src/api/modules/hotStampingTypeCompatibility.ts → 200 (111ms, ?B)
[2026-06-23T01:23:49.660Z] GET http://localhost:5173/src/views/admin/material/HotStampingTypeManagement.vue?vue&type=style&index=0&scoped=68e35475&lang.css → 200 (111ms, ?B)
[2026-06-23T01:23:49.660Z] GET http://localhost:5173/src/views/admin/material/PreProcessingInterfaceManagement.vue?vue&type=style&index=0&scoped=0aa378e9&lang.css → 200 (111ms, ?B)
[2026-06-23T01:23:49.660Z] GET http://localhost:5173/src/api/modules/patternOptions.ts → 200 (111ms, ?B)
[2026-06-23T01:23:49.661Z] GET http://localhost:5173/src/views/admin/material/ApplicableInterfaceManagement.vue?vue&type=style&index=0&scoped=3c7f803b&lang.css → 200 (110ms, ?B)
[2026-06-23T01:23:49.661Z] GET http://localhost:5173/src/api/modules/smartCompatibility.ts → 200 (110ms, ?B)
[2026-06-23T01:23:49.661Z] GET http://localhost:5173/src/api/modules/preProcessingSteps.ts → 200 (110ms, ?B)
[2026-06-23T01:23:49.661Z] GET http://localhost:5173/src/api/modules/wearResistantGoldPaperMapping.ts → 200 (110ms, ?B)
[2026-06-23T01:23:49.661Z] GET http://localhost:5173/src/api/modules/postProcessingPrint.ts → 200 (110ms, ?B)
[2026-06-23T01:23:49.661Z] GET http://localhost:5173/src/api/modules/postProcessingLeduvglitter.ts → 200 (110ms, ?B)
[2026-06-23T01:23:49.662Z] GET http://localhost:5173/src/api/modules/hotStampingPatternAreaOptions.ts → 200 (109ms, ?B)
[2026-06-23T01:23:49.662Z] GET http://localhost:5173/src/api/modules/hotStampingPatternAreaCompatibility.ts → 200 (109ms, ?B)
[2026-06-23T01:23:49.662Z] GET http://localhost:5173/src/views/admin/material/HotStampingPatternAreaManagement.vue?vue&type=style&index=0&scoped=825968b7&lang.css → 200 (109ms, ?B)
[2026-06-23T01:23:49.664Z] GET http://localhost:5173/src/api/modules/postProcessingPrintUv.ts → 200 (108ms, ?B)
[2026-06-23T01:23:49.665Z] GET http://localhost:5173/src/api/modules/laminationMaterial.ts → 200 (106ms, ?B)
[2026-06-23T01:23:49.665Z] GET http://localhost:5173/src/views/admin/material/LaminationMaterialManagement.vue?vue&type=style&index=0&scoped=82efafe2&lang.css → 200 (106ms, ?B)
[2026-06-23T01:23:49.665Z] GET http://localhost:5173/src/views/admin/UserManagement.vue?vue&type=style&index=0&scoped=f69eb650&lang.css → 200 (107ms, ?B)
[2026-06-23T01:23:49.665Z] GET http://localhost:5173/src/views/admin/RoleManagement.vue?vue&type=style&index=0&scoped=fe7ab6b2&lang.css → 200 (107ms, ?B)
[2026-06-23T01:23:49.666Z] GET http://localhost:5173/src/views/admin/PermissionManagement.vue?vue&type=style&index=0&scoped=c0e8c03f&lang.css → 200 (106ms, ?B)
[2026-06-23T01:23:49.666Z] GET http://localhost:5173/src/api/modules/laminating.ts → 200 (106ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/PunchingResourceGroupSelection.vue?vue&type=style&index=0&scoped=50977668&lang.css → 200 (12ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/stores/agentChat.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/agent/ChatSessionList.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/agent/ChatArea.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/SilkScreenResourceGroupSelection.vue?vue&type=style&index=0&scoped=b5a0222d&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/admin/ResourceGroupDetail.vue?vue&type=style&index=0&scoped=0372b065&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/agent.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/index.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/stores/copilot.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/match/GoldFoilFilterPanel.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/match/MatchResultList.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/copilot/CopilotSidebar.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/match/ProductReferencePanel.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/node_modules/.vite/deps/@element-plus_icons-vue.js?v=f8a47250 → 200 (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/noticeDictionary.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/node_modules/@wangeditor/editor/dist/css/style.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/node_modules/.vite/deps/@wangeditor_editor-for-vue.js?v=f8a47250 → 200 (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/admin/material/NoticeDictionaryManagement.vue?vue&type=style&index=0&scoped=5c002d02&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/systemContent.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/guide/HotStampingMaterialGuide.vue?vue&type=style&index=0&scoped=c4790b83&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/components/import/ProductImportDialog.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/productImport.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/admin/import/ProductImportManagement.vue?vue&type=style&index=0&scoped=1a477cee&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/stores/announcement.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/node_modules/.vite/deps/@vueup_vue-quill.js?v=f8a47250 → 200 (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/node_modules/@vueup/vue-quill/dist/vue-quill.snow.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/message/MessageCenter.vue?vue&type=style&index=0&scoped=612bb16a&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/siliconeGlowInk.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/waterVarnishMatte.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/siliconeWhiteUv.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/matching/SiliconeWhiteUvMatching.vue?vue&type=style&index=0&scoped=cea9002a&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/admin/WorkCenterResourceGroupManagement.vue?vue&type=style&index=0&scoped=9f370873&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/uvOilMatte.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/matching/UvOilMatteMatching.vue?vue&type=style&index=0&scoped=527f3c42&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/commonInterfaceMatrix.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/specialInterfaceClothMatrix.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/laminatingMatrix.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/postProcessingPrintUvMatrix.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/postProcessingPrintMatrix.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/postProcessingLeduvglitterMatrix.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/siliconeGlitteringStar.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/matching/SiliconeGlitteringStarMatching.vue?vue&type=style&index=0&scoped=f9480afc&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/siliconeScreenUv.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/matching/SiliconeScreenUvMatching.vue?vue&type=style&index=0&scoped=f24bd554&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/siliconeOrangePeelUv.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/matching/SiliconeOrangePeelUvMatching.vue?vue&type=style&index=0&scoped=5c60115a&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/api/modules/siliconeLedUvSpray.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.776Z] GET http://localhost:5173/src/views/matching/SiliconeLedUvSprayMatching.vue?vue&type=style&index=0&scoped=17eecfc0&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.777Z] GET http://localhost:5173/src/api/modules/siliconeWaterBaseTransparent.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.777Z] GET http://localhost:5173/src/views/matching/SiliconeWaterBaseTransparentMatching.vue?vue&type=style&index=0&scoped=53a1c8de&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.777Z] GET http://localhost:5173/src/api/modules/siliconeSandblastUv.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.777Z] GET http://localhost:5173/src/views/matching/SiliconeSandblastUvMatching.vue?vue&type=style&index=0&scoped=dc0d6279&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.777Z] GET http://localhost:5173/src/views/ResourceGroupSelector.vue?vue&type=style&index=0&scoped=5afb2c43&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/api/modules/siliconeWrinkleUv.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/views/matching/SiliconeWrinkleUvMatching.vue?vue&type=style&index=0&scoped=95b957cb&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/api/modules/siliconeCoarseUv.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/views/matching/SiliconeCoarseUvMatching.vue?vue&type=style&index=0&scoped=d9cbcd65&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/api/modules/siliconeWatercolorInk.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/views/matching/SiliconeWatercolorInkMatching.vue?vue&type=style&index=0&scoped=38ba7201&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/api/modules/siliconeMicaPearl.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/views/matching/SiliconeMicaPearlMatching.vue?vue&type=style&index=0&scoped=65591f24&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.779Z] GET http://localhost:5173/src/api/modules/leoBookBoard.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/views/matching/LeoBookBoardMatching.vue?vue&type=style&index=0&scoped=41f4d6e0&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/api/modules/leoNonFlat.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/views/matching/LeoNonFlatMatching.vue?vue&type=style&index=0&scoped=c34837ba&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/api/request.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/components/message/MessageNotification.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/api/modules/copilot.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/api/modules/leoFlat.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/views/matching/LeoFlatMatching.vue?vue&type=style&index=0&scoped=607091ef&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/api/modules/leo.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/views/matching/LeoMatching.vue?vue&type=style&index=0&scoped=bc096b76&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/api/modules/silicone.ts → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/views/matching/SiliconeMatching.vue?vue&type=style&index=0&scoped=e92b9c06&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/components/hotStamping/GoldFoilSupplyList.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/components/hotStamping/FoilConfig.vue → pending (?ms, ?B)
[2026-06-23T01:23:49.780Z] GET http://localhost:5173/src/views/MountingResourceGroupSelection.vue?vue&type=style&index=0&scoped=4c0459a8&lang.css → pending (?ms, ?B)
[2026-06-23T01:23:49.793Z] GET http://localhost:5173/src/api/modules/adminChange.ts → 200 (59ms, 5137B)
